year,month,month_date,country,visitor_arrivals,is_top10,previous_year_arrivals,visitor_yoy_pct
2013,12,20131201,Belgium and Luxembourg,2325.0,0,1922.0,20.97
2014,1,20140101,Belgium and Luxembourg,2220.0,0,2185.0,1.6
2014,2,20140201,Belgium and Luxembourg,2482.0,0,1973.0,25.8
2014,3,20140301,Belgium and Luxembourg,2821.0,0,2712.0,4.02
2014,4,20140401,Belgium and Luxembourg,2664.0,0,2025.0,31.56
2014,5,20140501,Belgium and Luxembourg,1792.0,0,1850.0,-3.14
2014,6,20140601,Belgium and Luxembourg,1654.0,0,1735.0,-4.67
2014,7,20140701,Belgium and Luxembourg,2987.0,0,3049.0,-2.03
2014,8,20140801,Belgium and Luxembourg,2946.0,0,2838.0,3.81
2014,9,20140901,Belgium and Luxembourg,2233.0,0,2051.0,8.87
2014,10,20141001,Belgium and Luxembourg,2029.0,0,2219.0,-8.56
2014,11,20141101,Belgium and Luxembourg,2546.0,0,2390.0,6.53
2014,12,20141201,Belgium and Luxembourg,2321.0,0,2325.0,-0.17
2015,1,20150101,Belgium and Luxembourg,2063.0,0,2220.0,-7.07
2015,2,20150201,Belgium and Luxembourg,1968.0,0,2482.0,-20.71
2015,3,20150301,Belgium and Luxembourg,2594.0,0,2821.0,-8.05
2015,4,20150401,Belgium and Luxembourg,2369.0,0,2664.0,-11.07
2015,5,20150501,Belgium and Luxembourg,1765.0,0,1792.0,-1.51
2015,6,20150601,Belgium and Luxembourg,1599.0,0,1654.0,-3.33
2015,7,20150701,Belgium and Luxembourg,3225.0,0,2987.0,7.97
2015,8,20150801,Belgium and Luxembourg,2905.0,0,2946.0,-1.39
2015,9,20150901,Belgium and Luxembourg,2155.0,0,2233.0,-3.49
2015,10,20151001,Belgium and Luxembourg,2336.0,0,2029.0,15.13
2015,11,20151101,Belgium and Luxembourg,2271.0,0,2546.0,-10.8
2015,12,20151201,Belgium and Luxembourg,2329.0,0,2321.0,0.34
2016,1,20160101,Belgium and Luxembourg,2289.0,0,2063.0,10.95
2016,2,20160201,Belgium and Luxembourg,2503.0,0,1968.0,27.18
2016,3,20160301,Belgium and Luxembourg,2760.0,0,2594.0,6.4
2016,4,20160401,Belgium and Luxembourg,2411.0,0,2369.0,1.77
2016,5,20160501,Belgium and Luxembourg,1848.0,0,1765.0,4.7
2016,6,20160601,Belgium and Luxembourg,1586.0,0,1599.0,-0.81
2016,7,20160701,Belgium and Luxembourg,3310.0,0,3225.0,2.64
2016,8,20160801,Belgium and Luxembourg,3147.0,0,2905.0,8.33
2016,9,20160901,Belgium and Luxembourg,2282.0,0,2155.0,5.89
2016,10,20161001,Belgium and Luxembourg,2565.0,0,2336.0,9.8
2016,11,20161101,Belgium and Luxembourg,2491.0,0,2271.0,9.69
2016,12,20161201,Belgium and Luxembourg,2166.0,0,2329.0,-7.0
2017,1,20170101,Belgium and Luxembourg,2336.0,0,2289.0,2.05
2017,2,20170201,Belgium and Luxembourg,2431.0,0,2503.0,-2.88
2017,3,20170301,Belgium and Luxembourg,2678.0,0,2760.0,-2.97
2017,4,20170401,Belgium and Luxembourg,2955.0,0,2411.0,22.56
2017,5,20170501,Belgium and Luxembourg,1758.0,0,1848.0,-4.87
2017,6,20170601,Belgium and Luxembourg,1741.0,0,1586.0,9.77
2017,7,20170701,Belgium and Luxembourg,4055.0,0,3310.0,22.51
2017,8,20170801,Belgium and Luxembourg,3249.0,0,3147.0,3.24
2017,9,20170901,Belgium and Luxembourg,2500.0,0,2282.0,9.55
2017,10,20171001,Belgium and Luxembourg,2425.0,0,2565.0,-5.46
2017,11,20171101,Belgium and Luxembourg,2454.0,0,2491.0,-1.49
2017,12,20171201,Belgium and Luxembourg,2218.0,0,2166.0,2.4
2018,1,20180101,Belgium and Luxembourg,2482.0,0,2336.0,6.25
2018,2,20180201,Belgium and Luxembourg,2591.0,0,2431.0,6.58
2018,3,20180301,Belgium and Luxembourg,3029.0,0,2678.0,13.11
2018,4,20180401,Belgium and Luxembourg,2938.0,0,2955.0,-0.58
2018,5,20180501,Belgium and Luxembourg,1874.0,0,1758.0,6.6
2018,6,20180601,Belgium and Luxembourg,1845.0,0,1741.0,5.97
2018,7,20180701,Belgium and Luxembourg,4902.0,0,4055.0,20.89
2018,8,20180801,Belgium and Luxembourg,4142.0,0,3249.0,27.49
2018,9,20180901,Belgium and Luxembourg,2586.0,0,2500.0,3.44
2018,10,20181001,Belgium and Luxembourg,2670.0,0,2425.0,10.1
2018,11,20181101,Belgium and Luxembourg,2727.0,0,2454.0,11.12
2018,12,20181201,Belgium and Luxembourg,2481.0,0,2218.0,11.86
2019,1,20190101,Belgium and Luxembourg,2632.0,0,2482.0,6.04
2019,2,20190201,Belgium and Luxembourg,2489.0,0,2591.0,-3.94
2019,3,20190301,Belgium and Luxembourg,2800.0,0,3029.0,-7.56
2019,4,20190401,Belgium and Luxembourg,3530.0,0,2938.0,20.15
2019,5,20190501,Belgium and Luxembourg,1967.0,0,1874.0,4.96
2019,6,20190601,Belgium and Luxembourg,1860.0,0,1845.0,0.81
2019,7,20190701,Belgium and Luxembourg,4483.0,0,4902.0,-8.55
2019,8,20190801,Belgium and Luxembourg,4092.0,0,4142.0,-1.21
2019,9,20190901,Belgium and Luxembourg,2677.0,0,2586.0,3.52
2019,10,20191001,Belgium and Luxembourg,2576.0,0,2670.0,-3.52
2019,11,20191101,Belgium and Luxembourg,2820.0,0,2727.0,3.41
2019,12,20191201,Belgium and Luxembourg,2536.0,0,2481.0,2.22
2023,1,20230101,Belgium and Luxembourg,1707.0,0,2632.0,-35.14
2023,2,20230201,Belgium and Luxembourg,2079.0,0,2489.0,-16.47
2023,3,20230301,Belgium and Luxembourg,2215.0,0,2800.0,-20.89
2023,4,20230401,Belgium and Luxembourg,2144.0,0,3530.0,-39.26
2023,5,20230501,Belgium and Luxembourg,2066.0,0,1967.0,5.03
2023,6,20230601,Belgium and Luxembourg,1646.0,0,1860.0,-11.51
2023,7,20230701,Belgium and Luxembourg,3995.0,0,4483.0,-10.89
2023,8,20230801,Belgium and Luxembourg,3466.0,0,4092.0,-15.3
2023,9,20230901,Belgium and Luxembourg,2850.0,0,2677.0,6.46
2023,10,20231001,Belgium and Luxembourg,2371.0,0,2576.0,-7.96
2023,11,20231101,Belgium and Luxembourg,2469.0,0,2820.0,-12.45
2023,12,20231201,Belgium and Luxembourg,1912.0,0,2536.0,-24.61
2024,1,20240101,Belgium and Luxembourg,2302.0,0,1707.0,34.86
2024,2,20240201,Belgium and Luxembourg,2444.0,0,2079.0,17.56
2024,3,20240301,Belgium and Luxembourg,2741.0,0,2215.0,23.75
2024,4,20240401,Belgium and Luxembourg,2969.0,0,2144.0,38.48
2024,5,20240501,Belgium and Luxembourg,2632.0,0,2066.0,27.4
2024,6,20240601,Belgium and Luxembourg,2252.0,0,1646.0,36.82
2024,7,20240701,Belgium and Luxembourg,5326.0,0,3995.0,33.32
2024,8,20240801,Belgium and Luxembourg,4458.0,0,3466.0,28.62
2024,9,20240901,Belgium and Luxembourg,3334.0,0,2850.0,16.98
2024,10,20241001,Belgium and Luxembourg,2865.0,0,2371.0,20.84
2024,11,20241101,Belgium and Luxembourg,2906.0,0,2469.0,17.7
2024,12,20241201,Belgium and Luxembourg,2533.0,0,1912.0,32.48
2025,1,20250101,Belgium and Luxembourg,2634.0,0,2302.0,14.42
2025,2,20250201,Belgium and Luxembourg,2871.0,0,2444.0,17.47
2025,3,20250301,Belgium and Luxembourg,2813.0,0,2741.0,2.63
2025,4,20250401,Belgium and Luxembourg,3139.0,0,2969.0,5.73
2025,5,20250501,Belgium and Luxembourg,2470.0,0,2632.0,-6.16
2025,6,20250601,Belgium and Luxembourg,2238.0,0,2252.0,-0.62
2025,7,20250701,Belgium and Luxembourg,5708.0,0,5326.0,7.17
2025,8,20250801,Belgium and Luxembourg,4703.0,0,4458.0,5.5
2025,9,20250901,Belgium and Luxembourg,3008.0,0,3334.0,-9.78
2025,10,20251001,Belgium and Luxembourg,3033.0,0,2865.0,5.86
2025,11,20251101,Belgium and Luxembourg,2965.0,0,2906.0,2.03
2025,12,20251201,Belgium and Luxembourg,2571.0,0,2533.0,1.5
2026,1,20260101,Belgium and Luxembourg,2686.0,0,2634.0,1.97
2026,2,20260201,Belgium and Luxembourg,3038.0,0,2871.0,5.82
2026,3,20260301,Belgium and Luxembourg,2711.0,0,2813.0,-3.63
2026,4,20260401,Belgium and Luxembourg,3380.0,0,3139.0,7.68
2026,5,20260501,Belgium and Luxembourg,2404.0,0,2470.0,-2.67
2026,6,20260601,Belgium and Luxembourg,2055.0,0,2238.0,-8.18
2026,7,20260701,Belgium and Luxembourg,5988.0,0,5708.0,4.91
2008,1,20080101,Brunei Darussalam,4126.0,0,,
2008,2,20080201,Brunei Darussalam,3338.0,0,,
2008,3,20080301,Brunei Darussalam,5406.0,0,,
2008,4,20080401,Brunei Darussalam,3409.0,0,,
2008,5,20080501,Brunei Darussalam,3927.0,0,,
2008,6,20080601,Brunei Darussalam,5959.0,0,,
2008,7,20080701,Brunei Darussalam,4505.0,0,,
2008,8,20080801,Brunei Darussalam,4627.0,0,,
2008,9,20080901,Brunei Darussalam,3569.0,0,,
2008,10,20081001,Brunei Darussalam,3340.0,0,,
2008,11,20081101,Brunei Darussalam,3989.0,0,,
2008,12,20081201,Brunei Darussalam,8090.0,0,,
2009,1,20090101,Brunei Darussalam,4080.0,0,4126.0,-1.11
2009,2,20090201,Brunei Darussalam,3421.0,0,3338.0,2.49
2009,3,20090301,Brunei Darussalam,5390.0,0,5406.0,-0.3
2009,4,20090401,Brunei Darussalam,3759.0,0,3409.0,10.27
2009,5,20090501,Brunei Darussalam,3935.0,0,3927.0,0.2
2009,6,20090601,Brunei Darussalam,5618.0,0,5959.0,-5.72
2009,7,20090701,Brunei Darussalam,3598.0,0,4505.0,-20.13
2009,8,20090801,Brunei Darussalam,3520.0,0,4627.0,-23.92
2009,9,20090901,Brunei Darussalam,4257.0,0,3569.0,19.28
2009,10,20091001,Brunei Darussalam,3988.0,0,3340.0,19.4
2009,11,20091101,Brunei Darussalam,5260.0,0,3989.0,31.86
2009,12,20091201,Brunei Darussalam,9705.0,0,8090.0,19.96
2010,1,20100101,Brunei Darussalam,5245.0,0,4080.0,28.55
2010,2,20100201,Brunei Darussalam,4139.0,0,3421.0,20.99
2010,3,20100301,Brunei Darussalam,5692.0,0,5390.0,5.6
2010,4,20100401,Brunei Darussalam,3943.0,0,3759.0,4.89
2010,5,20100501,Brunei Darussalam,4796.0,0,3935.0,21.88
2010,6,20100601,Brunei Darussalam,5953.0,0,5618.0,5.96
2010,7,20100701,Brunei Darussalam,5578.0,0,3598.0,55.03
2010,8,20100801,Brunei Darussalam,4244.0,0,3520.0,20.57
2010,9,20100901,Brunei Darussalam,4628.0,0,4257.0,8.72
2010,10,20101001,Brunei Darussalam,3750.0,0,3988.0,-5.97
2010,11,20101101,Brunei Darussalam,4673.0,0,5260.0,-11.16
2010,12,20101201,Brunei Darussalam,9516.0,0,9705.0,-1.95
2011,1,20110101,Brunei Darussalam,4547.0,0,5245.0,-13.31
2011,2,20110201,Brunei Darussalam,3890.0,0,4139.0,-6.02
2011,3,20110301,Brunei Darussalam,5795.0,0,5692.0,1.81
2011,4,20110401,Brunei Darussalam,3747.0,0,3943.0,-4.97
2011,5,20110501,Brunei Darussalam,4007.0,0,4796.0,-16.45
2011,6,20110601,Brunei Darussalam,6510.0,0,5953.0,9.36
2011,7,20110701,Brunei Darussalam,5522.0,0,5578.0,-1.0
2011,8,20110801,Brunei Darussalam,4556.0,0,4244.0,7.35
2011,9,20110901,Brunei Darussalam,3910.0,0,4628.0,-15.51
2011,10,20111001,Brunei Darussalam,4238.0,0,3750.0,13.01
2011,11,20111101,Brunei Darussalam,5139.0,0,4673.0,9.97
2011,12,20111201,Brunei Darussalam,10382.0,0,9516.0,9.1
2012,1,20120101,Brunei Darussalam,4862.0,0,4547.0,6.93
2012,2,20120201,Brunei Darussalam,4782.0,0,3890.0,22.93
2012,3,20120301,Brunei Darussalam,6942.0,0,5795.0,19.79
2012,4,20120401,Brunei Darussalam,4472.0,0,3747.0,19.35
2012,5,20120501,Brunei Darussalam,4649.0,0,4007.0,16.02
2012,6,20120601,Brunei Darussalam,6980.0,0,6510.0,7.22
2012,7,20120701,Brunei Darussalam,5485.0,0,5522.0,-0.67
2012,8,20120801,Brunei Darussalam,5860.0,0,4556.0,28.62
2012,9,20120901,Brunei Darussalam,4106.0,0,3910.0,5.01
2012,10,20121001,Brunei Darussalam,5070.0,0,4238.0,19.63
2012,11,20121101,Brunei Darussalam,6194.0,0,5139.0,20.53
2012,12,20121201,Brunei Darussalam,12353.0,0,10382.0,18.98
2013,1,20130101,Brunei Darussalam,5773.0,0,4862.0,18.74
2013,2,20130201,Brunei Darussalam,4427.0,0,4782.0,-7.42
2013,3,20130301,Brunei Darussalam,8290.0,0,6942.0,19.42
2013,4,20130401,Brunei Darussalam,4486.0,0,4472.0,0.31
2013,5,20130501,Brunei Darussalam,5574.0,0,4649.0,19.9
2013,6,20130601,Brunei Darussalam,7837.0,0,6980.0,12.28
2013,7,20130701,Brunei Darussalam,5922.0,0,5485.0,7.97
2013,8,20130801,Brunei Darussalam,6109.0,0,5860.0,4.25
2013,9,20130901,Brunei Darussalam,4824.0,0,4106.0,17.49
2013,10,20131001,Brunei Darussalam,5879.0,0,5070.0,15.96
2013,11,20131101,Brunei Darussalam,7346.0,0,6194.0,18.6
2013,12,20131201,Brunei Darussalam,13399.0,0,12353.0,8.47
2014,1,20140101,Brunei Darussalam,6418.0,0,5773.0,11.17
2014,2,20140201,Brunei Darussalam,5076.0,0,4427.0,14.66
2014,3,20140301,Brunei Darussalam,7545.0,0,8290.0,-8.99
2014,4,20140401,Brunei Darussalam,4741.0,0,4486.0,5.68
2014,5,20140501,Brunei Darussalam,6254.0,0,5574.0,12.2
2014,6,20140601,Brunei Darussalam,7393.0,0,7837.0,-5.67
2014,7,20140701,Brunei Darussalam,6305.0,0,5922.0,6.47
2014,8,20140801,Brunei Darussalam,5079.0,0,6109.0,-16.86
2014,9,20140901,Brunei Darussalam,5601.0,0,4824.0,16.11
2014,10,20141001,Brunei Darussalam,5440.0,0,5879.0,-7.47
2014,11,20141101,Brunei Darussalam,5806.0,0,7346.0,-20.96
2014,12,20141201,Brunei Darussalam,11998.0,0,13399.0,-10.46
2015,1,20150101,Brunei Darussalam,5521.0,0,6418.0,-13.98
2015,2,20150201,Brunei Darussalam,4759.0,0,5076.0,-6.25
2015,3,20150301,Brunei Darussalam,6989.0,0,7545.0,-7.37
2015,4,20150401,Brunei Darussalam,4977.0,0,4741.0,4.98
2015,5,20150501,Brunei Darussalam,5378.0,0,6254.0,-14.01
2015,6,20150601,Brunei Darussalam,4992.0,0,7393.0,-32.48
2015,7,20150701,Brunei Darussalam,7237.0,0,6305.0,14.78
2015,8,20150801,Brunei Darussalam,4585.0,0,5079.0,-9.73
2015,9,20150901,Brunei Darussalam,5761.0,0,5601.0,2.86
2015,10,20151001,Brunei Darussalam,4825.0,0,5440.0,-11.31
2015,11,20151101,Brunei Darussalam,6191.0,0,5806.0,6.63
2015,12,20151201,Brunei Darussalam,12379.0,0,11998.0,3.18
2016,1,20160101,Brunei Darussalam,5596.0,0,5521.0,1.36
2016,2,20160201,Brunei Darussalam,4768.0,0,4759.0,0.19
2016,3,20160301,Brunei Darussalam,7100.0,0,6989.0,1.59
2016,4,20160401,Brunei Darussalam,5466.0,0,4977.0,9.83
2016,5,20160501,Brunei Darussalam,5768.0,0,5378.0,7.25
2016,6,20160601,Brunei Darussalam,5061.0,0,4992.0,1.38
2016,7,20160701,Brunei Darussalam,6409.0,0,7237.0,-11.44
2016,8,20160801,Brunei Darussalam,4665.0,0,4585.0,1.74
2016,9,20160901,Brunei Darussalam,5551.0,0,5761.0,-3.65
2016,10,20161001,Brunei Darussalam,4022.0,0,4825.0,-16.64
2016,11,20161101,Brunei Darussalam,5256.0,0,6191.0,-15.1
2016,12,20161201,Brunei Darussalam,10229.0,0,12379.0,-17.37
2017,1,20170101,Brunei Darussalam,5297.0,0,5596.0,-5.34
2017,2,20170201,Brunei Darussalam,4379.0,0,4768.0,-8.16
2017,3,20170301,Brunei Darussalam,7835.0,0,7100.0,10.35
2017,4,20170401,Brunei Darussalam,4662.0,0,5466.0,-14.71
2017,5,20170501,Brunei Darussalam,4645.0,0,5768.0,-19.47
2017,6,20170601,Brunei Darussalam,5758.0,0,5061.0,13.77
2017,7,20170701,Brunei Darussalam,5625.0,0,6409.0,-12.23
2017,8,20170801,Brunei Darussalam,4610.0,0,4665.0,-1.18
2017,9,20170901,Brunei Darussalam,5387.0,0,5551.0,-2.95
2017,10,20171001,Brunei Darussalam,4202.0,0,4022.0,4.48
2017,11,20171101,Brunei Darussalam,5258.0,0,5256.0,0.04
2017,12,20171201,Brunei Darussalam,10761.0,0,10229.0,5.2
2018,1,20180101,Brunei Darussalam,6076.0,0,5297.0,14.71
2018,2,20180201,Brunei Darussalam,5105.0,0,4379.0,16.58
2018,3,20180301,Brunei Darussalam,8171.0,0,7835.0,4.29
2018,4,20180401,Brunei Darussalam,5766.0,0,4662.0,23.68
2018,5,20180501,Brunei Darussalam,5250.0,0,4645.0,13.02
2018,6,20180601,Brunei Darussalam,5897.0,0,5758.0,2.41
2018,7,20180701,Brunei Darussalam,5769.0,0,5625.0,2.56
2018,8,20180801,Brunei Darussalam,5168.0,0,4610.0,12.1
2018,9,20180901,Brunei Darussalam,6133.0,0,5387.0,13.85
2018,10,20181001,Brunei Darussalam,5017.0,0,4202.0,19.4
2018,11,20181101,Brunei Darussalam,6118.0,0,5258.0,16.36
2018,12,20181201,Brunei Darussalam,10490.0,0,10761.0,-2.52
2019,1,20190101,Brunei Darussalam,5953.0,0,6076.0,-2.02
2019,2,20190201,Brunei Darussalam,4105.0,0,5105.0,-19.59
2019,3,20190301,Brunei Darussalam,7996.0,0,8171.0,-2.14
2019,4,20190401,Brunei Darussalam,5159.0,0,5766.0,-10.53
2019,5,20190501,Brunei Darussalam,5370.0,0,5250.0,2.29
2019,6,20190601,Brunei Darussalam,5276.0,0,5897.0,-10.53
2019,7,20190701,Brunei Darussalam,5882.0,0,5769.0,1.96
2019,8,20190801,Brunei Darussalam,5156.0,0,5168.0,-0.23
2019,9,20190901,Brunei Darussalam,6356.0,0,6133.0,3.64
2019,10,20191001,Brunei Darussalam,4687.0,0,5017.0,-6.58
2019,11,20191101,Brunei Darussalam,6366.0,0,6118.0,4.05
2019,12,20191201,Brunei Darussalam,10298.0,0,10490.0,-1.83
2023,1,20230101,Brunei Darussalam,3653.0,0,5953.0,-38.64
2023,2,20230201,Brunei Darussalam,4739.0,0,4105.0,15.44
2023,3,20230301,Brunei Darussalam,4460.0,0,7996.0,-44.22
2023,4,20230401,Brunei Darussalam,5850.0,0,5159.0,13.39
2023,5,20230501,Brunei Darussalam,4570.0,0,5370.0,-14.9
2023,6,20230601,Brunei Darussalam,4121.0,0,5276.0,-21.89
2023,7,20230701,Brunei Darussalam,5108.0,0,5882.0,-13.16
2023,8,20230801,Brunei Darussalam,6214.0,0,5156.0,20.52
2023,9,20230901,Brunei Darussalam,4502.0,0,6356.0,-29.17
2023,10,20231001,Brunei Darussalam,4390.0,0,4687.0,-6.34
2023,11,20231101,Brunei Darussalam,4799.0,0,6366.0,-24.62
2023,12,20231201,Brunei Darussalam,9281.0,0,10298.0,-9.88
2024,1,20240101,Brunei Darussalam,5223.0,0,3653.0,42.98
2024,2,20240201,Brunei Darussalam,4584.0,0,4739.0,-3.27
2024,3,20240301,Brunei Darussalam,4779.0,0,4460.0,7.15
2024,4,20240401,Brunei Darussalam,4849.0,0,5850.0,-17.11
2024,5,20240501,Brunei Darussalam,3870.0,0,4570.0,-15.32
2024,6,20240601,Brunei Darussalam,3758.0,0,4121.0,-8.81
2024,7,20240701,Brunei Darussalam,4412.0,0,5108.0,-13.63
2024,8,20240801,Brunei Darussalam,5679.0,0,6214.0,-8.61
2024,9,20240901,Brunei Darussalam,3968.0,0,4502.0,-11.86
2024,10,20241001,Brunei Darussalam,3959.0,0,4390.0,-9.82
2024,11,20241101,Brunei Darussalam,4500.0,0,4799.0,-6.23
2024,12,20241201,Brunei Darussalam,8439.0,0,9281.0,-9.07
2025,1,20250101,Brunei Darussalam,4535.0,0,5223.0,-13.17
2025,2,20250201,Brunei Darussalam,3766.0,0,4584.0,-17.84
2025,3,20250301,Brunei Darussalam,4435.0,0,4779.0,-7.2
2025,4,20250401,Brunei Darussalam,4107.0,0,4849.0,-15.3
2025,5,20250501,Brunei Darussalam,4395.0,0,3870.0,13.57
2025,6,20250601,Brunei Darussalam,4591.0,0,3758.0,22.17
2025,7,20250701,Brunei Darussalam,4123.0,0,4412.0,-6.55
2025,8,20250801,Brunei Darussalam,5475.0,0,5679.0,-3.59
2025,9,20250901,Brunei Darussalam,3895.0,0,3968.0,-1.84
2025,10,20251001,Brunei Darussalam,3946.0,0,3959.0,-0.33
2025,11,20251101,Brunei Darussalam,4614.0,0,4500.0,2.53
2025,12,20251201,Brunei Darussalam,8243.0,0,8439.0,-2.32
2026,1,20260101,Brunei Darussalam,4244.0,0,4535.0,-6.42
2026,2,20260201,Brunei Darussalam,3222.0,0,3766.0,-14.45
2026,3,20260301,Brunei Darussalam,5091.0,0,4435.0,14.79
2026,4,20260401,Brunei Darussalam,3510.0,0,4107.0,-14.54
2026,5,20260501,Brunei Darussalam,4259.0,0,4395.0,-3.09
2026,6,20260601,Brunei Darussalam,3916.0,0,4591.0,-14.7
2026,7,20260701,Brunei Darussalam,4071.0,0,4123.0,-1.26
2008,1,20080101,Canada,8760.0,0,,
2008,2,20080201,Canada,7661.0,0,,
2008,3,20080301,Canada,8239.0,0,,
2008,4,20080401,Canada,6058.0,0,,
2008,5,20080501,Canada,5699.0,0,,
2008,6,20080601,Canada,5078.0,0,,
2008,7,20080701,Canada,6838.0,0,,
2008,8,20080801,Canada,6026.0,0,,
2008,9,20080901,Canada,4273.0,0,,
2008,10,20081001,Canada,6708.0,0,,
2008,11,20081101,Canada,7040.0,0,,
2008,12,20081201,Canada,7664.0,0,,
2009,1,20090101,Canada,7121.0,0,8760.0,-18.71
2009,2,20090201,Canada,6443.0,0,7661.0,-15.9
2009,3,20090301,Canada,7104.0,0,8239.0,-13.78
2009,4,20090401,Canada,5866.0,0,6058.0,-3.17
2009,5,20090501,Canada,4956.0,0,5699.0,-13.04
2009,6,20090601,Canada,4495.0,0,5078.0,-11.48
2009,7,20090701,Canada,5732.0,0,6838.0,-16.17
2009,8,20090801,Canada,5623.0,0,6026.0,-6.69
2009,9,20090901,Canada,3761.0,0,4273.0,-11.98
2009,10,20091001,Canada,5752.0,0,6708.0,-14.25
2009,11,20091101,Canada,6391.0,0,7040.0,-9.22
2009,12,20091201,Canada,6790.0,0,7664.0,-11.4
2010,1,20100101,Canada,6860.0,0,7121.0,-3.67
2010,2,20100201,Canada,6424.0,0,6443.0,-0.29
2010,3,20100301,Canada,7048.0,0,7104.0,-0.79
2010,4,20100401,Canada,6734.0,0,5866.0,14.8
2010,5,20100501,Canada,5457.0,0,4956.0,10.11
2010,6,20100601,Canada,4969.0,0,4495.0,10.55
2010,7,20100701,Canada,6646.0,0,5732.0,15.95
2010,8,20100801,Canada,6397.0,0,5623.0,13.76
2010,9,20100901,Canada,4337.0,0,3761.0,15.32
2010,10,20101001,Canada,6161.0,0,5752.0,7.11
2010,11,20101101,Canada,6485.0,0,6391.0,1.47
2010,12,20101201,Canada,7624.0,0,6790.0,12.28
2011,1,20110101,Canada,7897.0,0,6860.0,15.12
2011,2,20110201,Canada,6898.0,0,6424.0,7.38
2011,3,20110301,Canada,9415.0,0,7048.0,33.58
2011,4,20110401,Canada,7163.0,0,6734.0,6.37
2011,5,20110501,Canada,6116.0,0,5457.0,12.08
2011,6,20110601,Canada,5125.0,0,4969.0,3.14
2011,7,20110701,Canada,7098.0,0,6646.0,6.8
2011,8,20110801,Canada,6399.0,0,6397.0,0.03
2011,9,20110901,Canada,4554.0,0,4337.0,5.0
2011,10,20111001,Canada,6814.0,0,6161.0,10.6
2011,11,20111101,Canada,7843.0,0,6485.0,20.94
2011,12,20111201,Canada,7610.0,0,7624.0,-0.18
2012,1,20120101,Canada,8495.0,0,7897.0,7.57
2012,2,20120201,Canada,8303.0,0,6898.0,20.37
2012,3,20120301,Canada,9930.0,0,9415.0,5.47
2012,4,20120401,Canada,7294.0,0,7163.0,1.83
2012,5,20120501,Canada,6166.0,0,6116.0,0.82
2012,6,20120601,Canada,5356.0,0,5125.0,4.51
2012,7,20120701,Canada,7346.0,0,7098.0,3.49
2012,8,20120801,Canada,6454.0,0,6399.0,0.86
2012,9,20120901,Canada,4858.0,0,4554.0,6.68
2012,10,20121001,Canada,7002.0,0,6814.0,2.76
2012,11,20121101,Canada,7659.0,0,7843.0,-2.35
2012,12,20121201,Canada,8932.0,0,7610.0,17.37
2013,1,20130101,Canada,9798.0,0,8495.0,15.34
2013,2,20130201,Canada,8995.0,0,8303.0,8.33
2013,3,20130301,Canada,9635.0,0,9930.0,-2.97
2013,4,20130401,Canada,7769.0,0,7294.0,6.51
2013,5,20130501,Canada,6699.0,0,6166.0,8.64
2013,6,20130601,Canada,5748.0,0,5356.0,7.32
2013,7,20130701,Canada,7401.0,0,7346.0,0.75
2013,8,20130801,Canada,7008.0,0,6454.0,8.58
2013,9,20130901,Canada,4937.0,0,4858.0,1.63
2013,10,20131001,Canada,7158.0,0,7002.0,2.23
2013,11,20131101,Canada,8000.0,0,7659.0,4.45
2013,12,20131201,Canada,9537.0,0,8932.0,6.77
2014,1,20140101,Canada,10317.0,0,9798.0,5.3
2014,2,20140201,Canada,10118.0,0,8995.0,12.48
2014,3,20140301,Canada,10905.0,0,9635.0,13.18
2014,4,20140401,Canada,6861.0,0,7769.0,-11.69
2014,5,20140501,Canada,6803.0,0,6699.0,1.55
2014,6,20140601,Canada,5516.0,0,5748.0,-4.04
2014,7,20140701,Canada,7052.0,0,7401.0,-4.72
2014,8,20140801,Canada,6641.0,0,7008.0,-5.24
2014,9,20140901,Canada,5022.0,0,4937.0,1.72
2014,10,20141001,Canada,6696.0,0,7158.0,-6.45
2014,11,20141101,Canada,7662.0,0,8000.0,-4.22
2014,12,20141201,Canada,9234.0,0,9537.0,-3.18
2015,1,20150101,Canada,10875.0,0,10317.0,5.41
2015,2,20150201,Canada,9915.0,0,10118.0,-2.01
2015,3,20150301,Canada,10515.0,0,10905.0,-3.58
2015,4,20150401,Canada,7086.0,0,6861.0,3.28
2015,5,20150501,Canada,6637.0,0,6803.0,-2.44
2015,6,20150601,Canada,5914.0,0,5516.0,7.22
2015,7,20150701,Canada,6984.0,0,7052.0,-0.96
2015,8,20150801,Canada,6734.0,0,6641.0,1.4
2015,9,20150901,Canada,5196.0,0,5022.0,3.46
2015,10,20151001,Canada,7858.0,0,6696.0,17.35
2015,11,20151101,Canada,8581.0,0,7662.0,11.99
2015,12,20151201,Canada,9952.0,0,9234.0,7.78
2016,1,20160101,Canada,11209.0,0,10875.0,3.07
2016,2,20160201,Canada,10558.0,0,9915.0,6.49
2016,3,20160301,Canada,10517.0,0,10515.0,0.02
2016,4,20160401,Canada,7598.0,0,7086.0,7.23
2016,5,20160501,Canada,7211.0,0,6637.0,8.65
2016,6,20160601,Canada,5360.0,0,5914.0,-9.37
2016,7,20160701,Canada,7547.0,0,6984.0,8.06
2016,8,20160801,Canada,6896.0,0,6734.0,2.41
2016,9,20160901,Canada,5257.0,0,5196.0,1.17
2016,10,20161001,Canada,7170.0,0,7858.0,-8.76
2016,11,20161101,Canada,9104.0,0,8581.0,6.09
